77935.35459, 3,  -2.702,  0.788, 10.184, 4,  -0.726,  0.122,  0.721, 5, -12.750,-113.400,-143.100,huangy-incar01
77935.41491, 3,  -3.628,  2.007,  9.113, 4,  -0.476, -0.017,  0.585, 5, -14.700,-111.150,-145.500,huangy-incar01
77935.47525, 3,  -3.202,  2.510, 10.023, 4,  -0.272,  0.059,  0.386, 5, -17.250,-109.950,-149.700,huangy-incar01
77935.53557, 3,  -1.993,  2.453, 11.551, 4,  -0.274,  0.270,  0.444, 5, -16.950,-111.450,-151.800,huangy-incar01
77935.59591, 3,  -1.289,  2.038, 10.696, 4,   0.119,  0.082,  0.237, 5, -16.050,-109.500,-151.650,huangy-incar01
77935.65622, 3,  -1.583,  1.554,  9.958, 4,   0.473, -0.182, -0.037, 5, -14.550,-111.300,-151.200,huangy-incar01
77935.71655, 3,  -3.006,  1.621,  9.113, 4,   0.683, -0.331, -0.459, 5, -10.050,-111.750,-150.900,huangy-incar01
77935.77688, 3,  -4.325,  2.441,  8.569, 4,   0.822, -0.328, -0.650, 5,  -6.600,-113.850,-147.300,huangy-incar01
77935.83720, 3,  -4.711,  2.795,  8.529, 4,   0.689, -0.528, -0.603, 5,  -0.600,-117.300,-144.150,huangy-incar01
77935.89753, 3,  -5.212,  2.558,  9.587, 4,   0.544, -0.502, -0.438, 5,   1.350,-117.600,-145.050,huangy-incar01
77935.95786, 3,  -3.925,  2.908,  7.889, 4,   0.739, -0.333, -0.127, 5,   7.800,-120.900,-142.500,huangy-incar01
77936.01819, 3,  -3.116,  3.226,  7.743, 4,   0.614, -0.437,  0.011, 5,   9.150,-120.750,-142.650,huangy-incar01
77936.07851, 3,  -3.631,  3.549, 10.825, 4,   0.529,  0.110,  0.303, 5,  11.100,-124.200,-141.150,huangy-incar01
77936.13884, 3,  -3.183,  4.215, 11.575, 4,   0.569,  0.246,  0.365, 5,  13.500,-125.400,-140.550,huangy-incar01
